	20	21	22	23	24	25
SRR5049788.1.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	478396	0
GSM2048329_9522_S5_2_filtered.fasta.sorted.bam.siRNAs.sam	17644	248815	86903	175178	2396402	81931
GSM2048331_9522_S7_1_filtered.fasta.sorted.bam.q20.siRNAs.sam	7687	119988	42521	128429	1420298	40022
drm2-T-DNA.fastq.gz.trimmed.fastq.gz.sorted.bam.siRNAs.sam	1171151	1634288	1861138	1895095	3784100	1705856
Blendersperm4b_S176_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	105679	0
Ovarynoegg2_S5_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	16751	46796	75787	125905	1387001	111032
SRR5049781.1.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	728584	0
Bulk-20_S27_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	211811	0	0	0
SRR5049788.1.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.siRNAs.sam	52251	100686	81643	126246	478396	40168
GSM2048331_9522_S7_1_filtered.fasta.sorted.bam.q20.21.siRNAs.sam	0	119988	0	0	0	0
Ovarynoegg2_S5_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	75787	0	0	0
Bulk-25_S28_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	241071	0	0	0	0
GSM2048328_9522_S5_1_filtered.fasta.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	1416226	0
sperm-5b_S28_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	604999	0
SRR5049788.1.fastq.gz.trimmed.fastq.gz.sorted.bam.siRNAs.sam	216808	285715	237854	287709	846372	91262
eggcell4_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	630307	0
sperm-5c_S29_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	23078	50933	86842	68049	678374	70889
SRR5049789.fastq.gz.trimmed.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	447499	0	0	0
SRR5049786.1.fastq.gz.trimmed.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	803847	0
Blendersperm6a_S174_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	77262	0	0	0
SRR5049779.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	204711	0	0	0	0
SRR5049788.1.fastq.gz.trimmed.fastq.gz.sorted.bam.21.siRNAs.sam	0	285715	0	0	0	0
GSM2048325_9522_S3_1_filtered.fasta.sorted.bam.22.siRNAs.sam	0	0	134830	0	0	0
eggcell4_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	13380	28945	34828	44191	409611	50627
eggcell3_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	32276	0	0	0	0
egg-9c_S27_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	117473	0
GSM2048329_9522_S5_2_filtered.fasta.sorted.bam.21.siRNAs.sam	0	248815	0	0	0	0
eggcell2_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	14921	25196	28296	37593	344484	40686
GSM2048325_9522_S3_1_filtered.fasta.sorted.bam.q20.22.siRNAs.sam	0	0	60474	0	0	0
SRR5049780.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	90199	0	0	0
egg-9b_S26_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	9186	0	0	0
Blendersperm4b_S176_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	62061	0	0	0
egg-9a_S25_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	7195	0	0	0
ddm1ab_control.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	3690916	0
BlenderSperm4a_S173_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	10327	18198	23296	17901	103651	15652
Bulk-20_S27_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	60710	0	0	0	0
GSM2048327_9522_S3_3_filtered.fasta.sorted.bam.q20.22.siRNAs.sam	0	0	55331	0	0	0
SRR5049787.1.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	91474	0	0	0
Ovarynoegg2_S5_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	1972410	0
sperm-5b_S28_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	76921	0	0	0
egg-9b_S26_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	18638	0	0	0	0
egg-9c_S27_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	10503	0	0	0
GSM2048327_9522_S3_3_filtered.fasta.sorted.bam.siRNAs.sam	30894	138131	126398	462061	3882677	144200
SRR5049778.fastq.gz.trimmed.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	1794263	0
Bulk-25_S28_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	2263713	0
GSM2048328_9522_S5_1_filtered.fasta.sorted.bam.21.siRNAs.sam	0	243570	0	0	0	0
GSM2048327_9522_S3_3_filtered.fasta.sorted.bam.24.siRNAs.sam	0	0	0	0	3882677	0
Bulk-15_S26_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	306824	0	0	0	0
sperm-5c_S29_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	18540	0	0	0	0
GSM2048333_9522_S7_3_filtered.fasta.sorted.bam.22.siRNAs.sam	0	0	95496	0	0	0
egg-9c_S27_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	7144	0	0	0	0
ovary-no-egg-1b_S32_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	136405	0	0	0	0
egg-9b_S26_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	189678	0
GSM2048328_9522_S5_1_filtered.fasta.sorted.bam.q20.22.siRNAs.sam	0	0	36657	0	0	0
drm2-T-DNA_control.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.siRNAs.sam	66694	212314	162192	225219	1270400	201637
BlenderSperm4a_S173_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	103651	0
SRR5049779.fastq.gz.trimmed.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	2235730	0
eggcell3_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	36546	0	0	0
GSM2048329_9522_S5_2_filtered.fasta.sorted.bam.22.siRNAs.sam	0	0	86903	0	0	0
drm2-T-DNA_control.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	162192	0	0	0
seedling4_S3_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	920516	0
SRR5049786.1.fastq.gz.trimmed.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	317556	0	0	0
SRR5049779.fastq.gz.trimmed.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	218365	0	0	0
GSM2048327_9522_S3_3_filtered.fasta.sorted.bam.21.siRNAs.sam	0	138131	0	0	0	0
SRR5713891.fastq.gz.trimmed.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	14863009	0
SRR5049778.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.siRNAs.sam	24192	178050	57053	135045	1124836	134745
ovary-no-egg-1b_S32_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	12527	46519	73064	124258	1807086	146103
Bulk-20_S27_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	88606	0	0	0
Blendersperm6a_S174_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	142634	0
SRR5049789.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	1483221	0
SRR5049787.1.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	138336	0	0	0	0
Bulk-15_S26_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	5187428	0
Blendersperm6b_S177_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	119001	0
drm2-T-DNA_control.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	212314	0	0	0	0
drm2-T-DNA_control.fastq.gz.trimmed.fastq.gz.sorted.bam.siRNAs.sam	954039	1268519	1390265	1502304	3129435	1179892
drm2-T-DNA_control.fastq.gz.trimmed.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	1390265	0	0	0
SRR5713891.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	872058	0	0	0	0
SRR5049781.1.fastq.gz.trimmed.fastq.gz.sorted.bam.siRNAs.sam	283301	432871	426868	449658	1670171	406590
BlenderSperm4a_S173_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	23296	0	0	0
SRR5049780.fastq.gz.trimmed.fastq.gz.sorted.bam.siRNAs.sam	186886	444434	348217	574518	2862356	521282
GSM2048325_9522_S3_1_filtered.fasta.sorted.bam.q20.21.siRNAs.sam	0	64682	0	0	0	0
GSM2048327_9522_S3_3_filtered.fasta.sorted.bam.q20.siRNAs.sam	9855	59148	55331	239945	2180944	79032
egg-9a_S25_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	152966	0
ovary-no-egg-1a_S31_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	101740	140710	182210	240742	2684205	257400
GSM2048326_9522_S3_2_filtered.fasta.sorted.bam.q20.siRNAs.sam	9828	62146	57753	255297	2179484	74432
GSM2048330_9522_S5_3_filtered.fasta.sorted.bam.q20.siRNAs.sam	8310	162419	39156	132646	1290557	40283
SRR5049778.fastq.gz.trimmed.fastq.gz.sorted.bam.21.siRNAs.sam	0	327791	0	0	0	0
GSM2048330_9522_S5_3_filtered.fasta.sorted.bam.siRNAs.sam	21857	256955	85719	256373	2239867	71812
GSM2048332_9522_S7_2_filtered.fasta.sorted.bam.q20.22.siRNAs.sam	0	0	42450	0	0	0
egg-9c_S27_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	217629	0
SRR5049778.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	178050	0	0	0	0
ddm1ab_control.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	564085	0	0	0
GSM2048327_9522_S3_3_filtered.fasta.sorted.bam.q20.21.siRNAs.sam	0	59148	0	0	0	0
Blendersperm4b_S176_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	28116	45162	62061	47321	289563	39936
BlenderSperm4a_S173_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	277179	0
Blendersperm6b_S177_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	33624	52855	70517	51794	328071	40923
GSM2048332_9522_S7_2_filtered.fasta.sorted.bam.22.siRNAs.sam	0	0	87494	0	0	0
egg-9a_S25_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	9014	13553	18118	18873	152966	19048
SRR5049780.fastq.gz.trimmed.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	2862356	0
GSM2048332_9522_S7_2_filtered.fasta.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	1425406	0
Blendersperm6a_S174_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	381750	0
sperm-5b_S28_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	45642	0	0	0	0
SRR5049779.fastq.gz.trimmed.fastq.gz.sorted.bam.21.siRNAs.sam	0	408795	0	0	0	0
Ovarynoegg2_S5_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	1387001	0
BlenderSperm2_S8_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	4469	9416	15481	11829	91672	10423
blender-sperm-1_S30_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	9007	36488	66478	52473	565893	54987
GSM2048325_9522_S3_1_filtered.fasta.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	2223418	0
GSM2048325_9522_S3_1_filtered.fasta.sorted.bam.21.siRNAs.sam	0	148613	0	0	0	0
SRR5049780.fastq.gz.trimmed.fastq.gz.sorted.bam.21.siRNAs.sam	0	444434	0	0	0	0
GSM2048328_9522_S5_1_filtered.fasta.sorted.bam.q20.siRNAs.sam	7332	147687	36657	83935	1416226	52871
eggcell4_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	39520	68730	77616	90590	630307	90326
seedling4_S3_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	29039	60305	76226	113702	920516	74714
SRR5049787.1.fastq.gz.trimmed.fastq.gz.sorted.bam.21.siRNAs.sam	0	487051	0	0	0	0
ovary-no-egg-1a_S31_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	12760	48114	75100	126773	1878806	152351
sperm-5b_S28_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	28738	0	0	0
eggcell3_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	6960	12553	14912	20280	170047	21055
Blendersperm4b_S176_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	9288	18833	23537	17459	105679	16276
drm2-T-DNA.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.siRNAs.sam	102457	271673	204715	264071	1433723	248201
SRR5049778.fastq.gz.trimmed.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	162164	0	0	0
SRR2544786.2.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	382827	0	0	0
ddm1ab.fastq.gz.trimmed.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	8611921	0
GSM2048333_9522_S7_3_filtered.fasta.sorted.bam.siRNAs.sam	24194	201055	95496	267736	2367826	74258
drm2-T-DNA.fastq.gz.trimmed.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	3784100	0
Bulk-15_S26_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	368611	0	0	0
drm2-T-DNA.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	271673	0	0	0	0
eggcell3_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	21117	32276	36546	43978	268257	39801
SRR5049781.1.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	94850	0	0	0
Blendersperm6a_S174_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	10385	22951	28600	21642	142634	18189
Blendersperm4b_S176_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	18833	0	0	0	0
ovary-no-egg-1a_S31_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	1878806	0
SRR2544786.2.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	1639504	0	0	0
sperm-5b_S28_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	5624	16763	28738	23580	258796	26808
SRR5049781.1.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	116478	0	0	0	0
GSM2048333_9522_S7_3_filtered.fasta.sorted.bam.24.siRNAs.sam	0	0	0	0	2367826	0
sperm-5c_S29_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	678374	0
SRR5713891.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	831965	0	0	0
sperm-5c_S29_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	296011	0
drm2-T-DNA.fastq.gz.trimmed.fastq.gz.sorted.bam.21.siRNAs.sam	0	1634288	0	0	0	0
GSM2048326_9522_S3_2_filtered.fasta.sorted.bam.22.siRNAs.sam	0	0	129314	0	0	0
sperm-5c_S29_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	6155	18540	32463	26907	296011	30305
ddm1ab.fastq.gz.trimmed.fastq.gz.sorted.bam.siRNAs.sam	2905165	5762170	3608389	2848897	8611921	1527317
SRR5713891.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.siRNAs.sam	527069	872058	831965	1397332	7557118	383016
